"uniprot_id"	"prediction_disorder_mobidb_lite"	"prediction_disorder_alphafold"	"hgnc_symbol"	"start_position"	"end_position"	"gene_biotype"
"8981"	"Q99715"	0.121	NA	"COL12A1"	75084326	75206267	"protein_coding"
"8982"	"Q99717"	0.187	0.247	"SMAD5"	136132845	136188747	"protein_coding"
"8983"	"Q99719"	NA	0.23	"SEPTIN5"	19714503	19724224	"protein_coding"
"8984"	"Q99720"	NA	0.085	"SIGMAR1"	34634722	34637844	"protein_coding"
"8985"	"Q99728"	0.162	0.471	"BARD1"	214725646	214809683	"protein_coding"
"8986"	"Q99729"	0.367	0.464	"HNRNPAB"	178204533	178211163	"protein_coding"
"8987"	"Q99733"	0.24	0.315	"NAP1L4"	175479	223447	"protein_coding"
"8988"	"Q99735"	NA	0.075	"MGST2"	139665768	139740745	"protein_coding"
"8989"	"Q99741"	0.164	0.3	"CDC6"	40287879	40304657	"protein_coding"
"8990"	"Q99747"	0.103	0.112	"NAPG"	10525905	10552764	"protein_coding"
"8991"	"Q99755"	0.044	0.34	"PIP5K1A"	151197949	151249536	"protein_coding"
"8992"	"Q99757"	NA	0.361	"TXN2"	36467046	36481640	"protein_coding"
"8993"	"Q99759"	0.134	0.441	"MAP3K3"	63622415	63696305	"protein_coding"
"8994"	"Q99766"	NA	0.186	"DMAC2L"	50312324	50335558	"protein_coding"
"8995"	"Q99767"	0.39	0.49	"APBA2"	1194322	1393362	"protein_coding"
"8996"	"Q99795"	0.166	0.288	"GPA33"	167052836	167166479	"protein_coding"
"8997"	"Q99797"	NA	0.045	"MIPEP"	23730189	23889400	"protein_coding"
"8998"	"Q99798"	0.042	0.038	"ACO2"	41447830	41529273	"protein_coding"
"8999"	"Q99805"	NA	0.065	"TM9SF2"	99446311	99564048	"protein_coding"
"9000"	"Q99807"	NA	0.166	"COQ7"	19067614	19080095	"protein_coding"
"9001"	"Q99808"	0.05	0.129	"SLC29A1"	44219553	44234142	"protein_coding"
"9002"	"Q99816"	0.059	0.415	"TSG101"	18468336	18526951	"protein_coding"
"9003"	"Q99828"	NA	0.052	"CIB1"	90229975	90234047	"protein_coding"
"9004"	"Q99829"	NA	0.028	"CPNE1"	35626031	35664956	"protein_coding"
"9005"	"Q99832"	0.037	0.064	"CCT7"	73233420	73253021	"protein_coding"
"9006"	"Q99835"	0.088	0.29	"SMO"	129188633	129213545	"protein_coding"
"9007"	"Q99836"	NA	0.135	"MYD88"	38138552	38143024	"protein_coding"
"9008"	"Q99848"	0.448	0.827	"EBNA1BP2"	43164175	43270936	"protein_coding"
"9009"	"Q99856"	0.479	0.796	"ARID3A"	925781	975939	"protein_coding"
"9010"	"Q99871"	0.082	0.459	"HAUS7"	153447668	153495516	"protein_coding"
"9011"	"Q99873"	NA	0.132	"PRMT1"	49675786	49689029	"protein_coding"
"9012"	"Q99909"	0.266	0.739	"SSX3"	48346427	48356707	"protein_coding"
"9013"	"Q99928"	NA	0.302	"GABRG3"	26971181	27541984	"protein_coding"
"9014"	"Q99933"	0.397	0.42	"BAG1"	33247820	33264720	"protein_coding"
"9015"	"Q99941"	0.279	0.856	"ATF6B"	32115264	32128253	"protein_coding"
"9016"	"Q99942"	0.178	0.706	"RNF5"	3510956	3513395	"protein_coding"
"9017"	"Q99952"	0.217	0.337	"PTPN18"	130356045	130375405	"protein_coding"
"9018"	"Q99956"	0.096	0.268	"DUSP9"	153642492	153651326	"protein_coding"
"9019"	"Q99959"	0.037	0.44	"PKP2"	32790745	32896798	"protein_coding"
"9020"	"Q99961"	0.177	0.174	"SH3GL1"	4360370	4400547	"protein_coding"
"9021"	"Q99967"	0.237	1	"CITED2"	139371807	139374648	"protein_coding"
"9022"	"Q99972"	0.113	0.272	"MYOC"	171635417	171652688	"protein_coding"
"9023"	"Q99973"	0.035	0.123	"TEP1"	20365667	20413501	"protein_coding"
"9024"	"Q99985"	0.053	0.101	"SEMA3C"	80742538	80922359	"protein_coding"
"9025"	"Q99986"	0.109	0.189	"VRK1"	96797304	96954846	"protein_coding"
"9026"	"Q99988"	0.084	0.286	"GDF15"	18374731	18389176	"protein_coding"
"9027"	"Q99996"	0.03	NA	"AKAP9"	91940840	92110673	"protein_coding"
"9028"	"Q9BPU6"	NA	0.151	"DPYSL5"	26847747	26950351	"protein_coding"
"9029"	"Q9BPW4"	NA	0.325	"APOL4"	36189124	36204840	"protein_coding"
"9030"	"Q9BPW8"	NA	0.208	"NIPSNAP1"	29554808	29581327	"protein_coding"
"9031"	"Q9BPX3"	0.053	0.135	"NCAPG"	17810979	17844865	"protein_coding"
"9032"	"Q9BPX5"	NA	0.203	"ARPC5L"	124862130	124877733	"protein_coding"
"9033"	"Q9BPX6"	0.082	0.256	"MICU1"	72367340	72626131	"protein_coding"
"9034"	"Q9BPX7"	NA	0.09	"C7orf25"	42909273	42912305	"protein_coding"
"9035"	"Q9BPY3"	NA	0.154	"FAM118B"	126211724	126262984	"protein_coding"
"9036"	"Q9BPY8"	NA	0.288	"HOPX"	56647989	56681877	"protein_coding"
"9037"	"Q9BPZ3"	0.189	0.866	"PAIP2"	139341587	139369720	"protein_coding"
"9038"	"Q9BPZ7"	NA	0.326	"MAPKAP1"	125437393	125707234	"protein_coding"
"9039"	"Q9BQ04"	NA	0.552	"RBM4B"	66664998	66677887	"protein_coding"
"9040"	"Q9BQ15"	0.483	0.545	"NABP2"	56222015	56229854	"protein_coding"
"9041"	"Q9BQ24"	NA	0.004	"ZFYVE21"	103715730	103733668	"protein_coding"
"9042"	"Q9BQ39"	0.273	0.281	"DDX50"	68901286	68946847	"protein_coding"
"9043"	"Q9BQ48"	NA	0.674	"MRPL34"	17292609	17306843	"protein_coding"
"9044"	"Q9BQ50"	NA	0	"TREX2"	153444473	153470587	"protein_coding"
"9045"	"Q9BQ52"	0.132	0.146	"ELAC2"	12991612	13018065	"protein_coding"
"9046"	"Q9BQ61"	0.688	1	"TRIR"	12730640	12734684	"protein_coding"
"9047"	"Q9BQ65"	0.272	0.257	"USB1"	57999546	58021618	"protein_coding"
"9048"	"Q9BQ67"	0.157	0.108	"GRWD1"	48445841	48457022	"protein_coding"
"9049"	"Q9BQ69"	NA	0.271	"MACROD1"	63998558	64166113	"protein_coding"
"9050"	"Q9BQ70"	0.18	0.38	"TCF25"	89873570	89913627	"protein_coding"
"9051"	"Q9BQ75"	0.319	0.297	"CMSS1"	99817837	100181732	"protein_coding"
"9052"	"Q9BQ87"	NA	0.103	"TBL1Y"	6910686	7101970	"protein_coding"
"9053"	"Q9BQ89"	0.329	0.895	"FAM110A"	833715	857463	"protein_coding"
"9054"	"Q9BQ90"	NA	0.005	"KLHDC3"	43014103	43021298	"protein_coding"
"9055"	"Q9BQ95"	0.074	0.341	"ECSIT"	11505929	11529172	"protein_coding"
"9056"	"Q9BQA1"	NA	0.088	"WDR77"	111439890	111449256	"protein_coding"
"9057"	"Q9BQA5"	0.058	0.273	"HINFP"	119121580	119136059	"protein_coding"
"9058"	"Q9BQA9"	NA	0.118	"CYBC1"	82440912	82450829	"protein_coding"
"9059"	"Q9BQC3"	NA	0.196	"DPH2"	43970000	43973369	"protein_coding"
"9060"	"Q9BQC6"	NA	1	"MRPL57"	21176658	21179084	"protein_coding"
"9061"	"Q9BQD3"	0.466	0.773	"KXD1"	18557762	18569387	"protein_coding"
"9062"	"Q9BQE3"	0.047	0.024	"TUBA1C"	49188736	49274600	"protein_coding"
"9063"	"Q9BQE4"	0.397	NA	"SELENOS"	101270817	101277500	"protein_coding"
"9064"	"Q9BQE5"	NA	0.276	"APOL2"	36226209	36239954	"protein_coding"
"9065"	"Q9BQE6"	0.419	1	"LBHD1"	62662817	62672267	"protein_coding"
"9066"	"Q9BQE9"	0.743	0.881	"BCL7B"	73536356	73557690	"protein_coding"
"9067"	"Q9BQF6"	0.219	0.569	"SENP7"	101324205	101513241	"protein_coding"
"9068"	"Q9BQG0"	0.187	0.237	"MYBBP1A"	4538897	4555386	"protein_coding"
"9069"	"Q9BQG2"	NA	0.019	"NUDT12"	103548855	103562790	"protein_coding"
"9070"	"Q9BQI0"	0.147	0.24	"AIF1L"	131096476	131123152	"protein_coding"
"9071"	"Q9BQI3"	0.132	0.387	"EIF2AK1"	6022247	6059175	"protein_coding"
"9072"	"Q9BQI5"	0.54	0.662	"SGIP1"	66533267	66751139	"protein_coding"
"9073"	"Q9BQI6"	NA	0.217	"SLF1"	94618669	94739436	"protein_coding"
"9074"	"Q9BQI7"	0.284	0.418	"PSD2"	139795808	139844466	"protein_coding"
"9075"	"Q9BQK8"	0.417	0.51	"LPIN3"	41340821	41360582	"protein_coding"
"9076"	"Q9BQL6"	NA	0.117	"FERMT1"	6074845	6123214	"protein_coding"
"9077"	"Q9BQM9"	0.542	1	"C20orf144"	33662327	33665619	"protein_coding"
"9078"	"Q9BQP7"	NA	0.331	"MGME1"	17969018	17991122	"protein_coding"
"9079"	"Q9BQP9"	0.087	0.295	"BPIFA3"	33217310	33227806	"protein_coding"
"9080"	"Q9BQQ3"	0.455	0.555	"GORASP1"	39095222	39108369	"protein_coding"
"9081"	"Q9BQR3"	NA	0.124	"PRSS27"	2712419	2720551	"protein_coding"
"9082"	"Q9BQS7"	NA	0.081	"HEPH"	66162671	66268867	"protein_coding"
"9083"	"Q9BQS8"	0.077	0.393	"FYCO1"	45917903	45995824	"protein_coding"
"9084"	"Q9BQT9"	0.043	0.208	"CLSTN3"	57384	86631	"protein_coding"
"9085"	"Q9BQW3"	0.123	0.424	"EBF4"	2692780	2760108	"protein_coding"
"9086"	"Q9BR09"	0.07	0.116	"NEURL2"	45888625	45891208	"protein_coding"
"9087"	"Q9BR11"	NA	0.169	"ZSWIM1"	45881227	45885266	"protein_coding"
"9088"	"Q9BR61"	0.11	0.177	"ACBD6"	180269653	180502954	"protein_coding"
"9089"	"Q9BR76"	0.076	0.19	"CORO1B"	67435510	67443821	"protein_coding"
"9090"	"Q9BR77"	0.102	0.457	"CCDC77"	389273	442642	"protein_coding"
"9091"	"Q9BRA0"	0.336	0.416	"NAA38"	7856685	7885238	"protein_coding"
"9092"	"Q9BRA2"	NA	0	"TXNDC17"	6640985	6644541	"protein_coding"
"9093"	"Q9BRD0"	0.649	0.918	"BUD13"	116748170	116772987	"protein_coding"
"9094"	"Q9BRF8"	NA	0	"CPPED1"	12659799	12803887	"protein_coding"
"9095"	"Q9BRG1"	NA	0.006	"VPS25"	42773449	42779599	"protein_coding"
"9096"	"Q9BRJ2"	0.065	0.359	"MRPL45"	2332054	2358166	"protein_coding"
"9097"	"Q9BRJ6"	0.428	0.474	"C7orf50"	996986	1138260	"protein_coding"
"9098"	"Q9BRJ7"	NA	0.047	"NUDT16L1"	4693562	4695859	"protein_coding"
"9099"	"Q9BRK0"	0.349	0.516	"REEP2"	138439057	138446969	"protein_coding"
"9100"	"Q9BRK3"	0.059	0.407	"MXRA8"	1352689	1361777	"protein_coding"
"9101"	"Q9BRK4"	0.39	0.622	"LZTS2"	100996618	101007836	"protein_coding"
"9102"	"Q9BRL6"	0.681	0.706	"SRSF8"	95066919	95071225	"protein_coding"
"9103"	"Q9BRN9"	NA	0.263	"TM2D3"	101621444	101652391	"protein_coding"
"9104"	"Q9BRP0"	0.316	0.458	"OVOL2"	17956979	18059188	"protein_coding"
"9105"	"Q9BRP1"	NA	0.265	"PDCD2L"	34404399	34426168	"protein_coding"
"9106"	"Q9BRP4"	NA	0	"PAAF1"	73876699	73931114	"protein_coding"
"9107"	"Q9BRP7"	NA	0.064	"FDXACB1"	111874056	111881243	"protein_coding"
"9108"	"Q9BRP8"	0.632	0.711	"PYM1"	55901413	55932618	"protein_coding"
"9109"	"Q9BRQ0"	0.719	0.857	"PYGO2"	154957026	154963853	"protein_coding"
"9110"	"Q9BRQ3"	0.069	0.026	"NUDT22"	64225941	64230686	"protein_coding"
"9111"	"Q9BRQ5"	0.197	0.366	"ORAI3"	30949068	30956461	"protein_coding"
"9112"	"Q9BRQ6"	0.37	0.651	"CHCHD6"	126704240	126960420	"protein_coding"
"9113"	"Q9BRQ8"	NA	0.016	"AIFM2"	70098223	70132934	"protein_coding"
"9114"	"Q9BRR0"	0.091	0.48	"ZKSCAN3"	28349947	28369172	"protein_coding"
"9115"	"Q9BRR6"	NA	0.095	"ADPGK"	72751294	72785846	"protein_coding"
"9116"	"Q9BRR8"	0.433	0.854	"GPATCH1"	33080899	33130542	"protein_coding"
"9117"	"Q9BRR9"	0.252	0.388	"ARHGAP9"	57472264	57488814	"protein_coding"
"9118"	"Q9BRS2"	0.287	0.379	"RIOK1"	7389793	7418037	"protein_coding"
"9119"	"Q9BRS8"	0.544	0.585	"LARP6"	70829130	70854157	"protein_coding"
"9120"	"Q9BRT2"	NA	0.23	"UQCC2"	33694293	33711727	"protein_coding"
"9121"	"Q9BRT3"	0.183	0.243	"MIEN1"	39728496	39730532	"protein_coding"
"9122"	"Q9BRT6"	0.442	0.705	"LLPH"	66116555	66130750	"protein_coding"
"9123"	"Q9BRT9"	NA	0.094	"GINS4"	41529218	41545030	"protein_coding"
"9124"	"Q9BRU9"	0.281	0.293	"UTP23"	116766505	116849463	"protein_coding"
"9125"	"Q9BRV3"	NA	0.054	"SLC50A1"	155135344	155138857	"protein_coding"
"9126"	"Q9BRV8"	NA	0.667	"SIKE1"	114769479	114780685	"protein_coding"
"9127"	"Q9BRX2"	NA	0.023	"PELO"	52787916	52804044	"protein_coding"
"9128"	"Q9BRX5"	NA	0.153	"GINS3"	58295080	58406147	"protein_coding"
"9129"	"Q9BRX8"	NA	0.127	"PRXL2A"	80407829	80437115	"protein_coding"
"9130"	"Q9BRX9"	NA	0.057	"WDR83"	12666802	12675832	"protein_coding"
"9131"	"Q9BRZ2"	0.151	0.201	"TRIM56"	101085481	101097967	"protein_coding"
"9132"	"Q9BS16"	0.074	0.554	"CENPK"	65517766	65563168	"protein_coding"
"9133"	"Q9BS18"	0.284	0.959	"ANAPC13"	134477706	134486716	"protein_coding"
"9134"	"Q9BS26"	0.071	0.094	"ERP44"	99979185	100099052	"protein_coding"
"9135"	"Q9BS31"	0.053	0.356	"ZNF649"	51889235	51905040	"protein_coding"
"9136"	"Q9BS34"	NA	0.352	"ZNF670"	247034637	247078811	"protein_coding"
"9137"	"Q9BS40"	NA	0.041	"LXN"	158645822	158672648	"protein_coding"
"9138"	"Q9BS91"	0.066	0.144	"SLC35A5"	112561709	112585579	"protein_coding"
"9139"	"Q9BS92"	NA	0.101	"NIPSNAP3B"	104764129	104777764	"protein_coding"
"9140"	"Q9BSA4"	NA	0.238	"TTYH2"	74213571	74262020	"protein_coding"
"9141"	"Q9BSA9"	0.097	0.153	"TMEM175"	932387	958656	"protein_coding"
"9142"	"Q9BSB4"	NA	0.06	"ATG101"	52069246	52077495	"protein_coding"
"9143"	"Q9BSC4"	0.106	0.311	"NOL10"	10562347	10689987	"protein_coding"
"9144"	"Q9BSD7"	NA	0	"NTPCR"	232950605	232983882	"protein_coding"
"9145"	"Q9BSE2"	0.272	0.556	"TMEM79"	156282935	156293185	"protein_coding"
"9146"	"Q9BSE4"	0.17	0.69	"HERPUD2"	35632659	35697459	"protein_coding"
"9147"	"Q9BSE5"	0.111	0.128	"AGMAT"	15571699	15585051	"protein_coding"
"9148"	"Q9BSF4"	NA	0.308	"TIMM29"	10928811	10933535	"protein_coding"
"9149"	"Q9BSF8"	0.345	0.474	"BTBD10"	13388008	13463297	"protein_coding"
"9150"	"Q9BSG0"	NA	0.138	"PRADC1"	73228010	73233239	"protein_coding"
"9151"	"Q9BSG1"	0.158	0.306	"ZNF2"	95165432	95184317	"protein_coding"
"9152"	"Q9BSH4"	0.088	0.226	"TACO1"	63600882	63608365	"protein_coding"
"9153"	"Q9BSH5"	NA	0	"HDHD3"	113373419	113376986	"protein_coding"
"9154"	"Q9BSI4"	0.064	0.545	"TINF2"	540621	543652	"protein_coding"
"9155"	"Q9BSJ2"	0.032	0.129	"TUBGCP2"	133278635	133318823	"protein_coding"
"9156"	"Q9BSJ5"	0.133	0.975	"C17orf80"	73232233	73248959	"protein_coding"
"9157"	"Q9BSJ6"	0.488	0.968	"PIMREG"	6444441	6451469	"protein_coding"
"9158"	"Q9BSJ8"	0.091	0.178	"ESYT1"	56118250	56144674	"protein_coding"
"9159"	"Q9BSK0"	NA	0.116	"MARVELD1"	97713173	97718150	"protein_coding"
"9160"	"Q9BSK4"	0.058	0.075	"FEM1A"	4791734	4801273	"protein_coding"
"9161"	"Q9BSL1"	0.141	0.235	"UBAC1"	135932969	135961373	"protein_coding"
"9162"	"Q9BSM1"	NA	0.232	"PCGF1"	74505043	74507695	"protein_coding"
"9163"	"Q9BSQ5"	0.158	0.432	"CCM2"	44999475	45076469	"protein_coding"
"9164"	"Q9BSR8"	NA	0.324	"YIPF4"	32277904	32316594	"protein_coding"
"9165"	"Q9BST9"	0.119	0.357	"RTKN"	74425835	74442422	"protein_coding"
"9166"	"Q9BSU3"	0.24	0.301	"NAA11"	79225694	79326061	"protein_coding"
"9167"	"Q9BSV6"	0.19	0.281	"TSEN34"	164735	169332	"protein_coding"
"9168"	"Q9BSW2"	0.166	0.405	"CRACR2A"	3606633	3764819	"protein_coding"
"9169"	"Q9BSY4"	NA	0.145	"CHCHD5"	112584240	112589275	"protein_coding"
"9170"	"Q9BSY9"	0.155	0.119	"DESI2"	244653103	244709033	"protein_coding"
"9171"	"Q9BT04"	NA	0.053	"FUZ"	49806866	49817376	"protein_coding"
"9172"	"Q9BT09"	0.23	0.435	"CNPY3"	42929480	42939294	"protein_coding"
"9173"	"Q9BT17"	NA	0.042	"MTG1"	133394094	133422520	"protein_coding"
"9174"	"Q9BT22"	0.043	0.024	"ALG1"	5033702	5087379	"protein_coding"
"9175"	"Q9BT23"	0.189	0.504	"LIMD2"	63695888	63701172	"protein_coding"
"9176"	"Q9BT25"	0.459	0.868	"HAUS8"	17049729	17075625	"protein_coding"
"9177"	"Q9BT30"	NA	0.09	"ALKBH7"	6372794	6375250	"protein_coding"
"9178"	"Q9BT40"	NA	0.049	"INPP5K"	1494577	1516742	"protein_coding"
"9179"	"Q9BT43"	0.394	1	"POLR3GL"	145964690	145978848	"protein_coding"
"9180"	"Q9BT67"	0.127	0.566	"NDFIP1"	142108779	142154440	"protein_coding"
"9181"	"Q9BT73"	NA	0.123	"PSMG3"	1567332	1571005	"protein_coding"
"9182"	"Q9BT78"	NA	0.049	"COPS4"	83034447	83075818	"protein_coding"
"9183"	"Q9BT81"	0.219	0.835	"SOX7"	2616667	2623410	"protein_coding"
"9184"	"Q9BT92"	0.151	0.341	"TCHP"	109900264	109983841	"protein_coding"
"9185"	"Q9BTA9"	0.689	0.771	"WAC"	28532493	28623112	"protein_coding"
"9186"	"Q9BTC0"	0.682	0.798	"DIDO1"	62877738	62937952	"protein_coding"
"9187"	"Q9BTC8"	NA	0.357	"MTA3"	42494569	42756947	"protein_coding"
"9188"	"Q9BTD3"	0.135	0.163	"TMEM121"	105526583	105530198	"protein_coding"
"9189"	"Q9BTD8"	0.142	0.775	"RBM42"	35629030	35637686	"protein_coding"
"9190"	"Q9BTE0"	NA	0.039	"NAT9"	74770529	74776367	"protein_coding"
"9191"	"Q9BTE1"	NA	0	"DCTN5"	23641466	23677472	"protein_coding"
"9192"	"Q9BTE3"	0.073	0.132	"MCMBP"	119829404	119892556	"protein_coding"
"9193"	"Q9BTE6"	NA	0	"AARSD1"	42950526	42964498	"protein_coding"
"9194"	"Q9BTE7"	NA	0.194	"DCUN1D5"	103050686	103092194	"protein_coding"
"9195"	"Q9BTF0"	NA	0.282	"THUMPD2"	39736060	39779267	"protein_coding"
"9196"	"Q9BTK6"	0.941	1	"PAGR1"	29816152	29822489	"protein_coding"
"9197"	"Q9BTL3"	0.763	1	"RAMAC"	82986210	82991057	"protein_coding"
"9198"	"Q9BTL4"	0.493	0.906	"IER2"	13150411	13154911	"protein_coding"
"9199"	"Q9BTM9"	NA	0	"URM1"	128371361	128392016	"protein_coding"
"9200"	"Q9BTT0"	0.448	0.425	"ANP32E"	150218417	150236156	"protein_coding"
"9201"	"Q9BTT4"	NA	0.096	"MED10"	6371874	6378571	"protein_coding"
"9202"	"Q9BTT6"	NA	0.221	"LRRC1"	53794497	53924125	"protein_coding"
"9203"	"Q9BTU6"	0.154	0.234	"PI4K2A"	97640671	97676434	"protein_coding"
"9204"	"Q9BTV4"	NA	0.075	"TMEM43"	14125015	14143680	"protein_coding"
"9205"	"Q9BTV5"	0.073	0.153	"FSD1"	4304598	4323843	"protein_coding"
"9206"	"Q9BTV6"	0.071	0.19	"DPH7"	137554444	137578925	"protein_coding"
"9207"	"Q9BTV7"	0.337	0.59	"CABLES2"	62388634	62407285	"protein_coding"
"9208"	"Q9BTW9"	NA	0.049	"TBCD"	82752042	82945914	"protein_coding"
"9209"	"Q9BTX1"	0.047	0.224	"NDC1"	53765478	53838463	"protein_coding"
"9210"	"Q9BTX7"	0.091	0.211	"TTPAL"	44475874	44494603	"protein_coding"
"9211"	"Q9BTY2"	NA	0.075	"FUCA2"	143494812	143511720	"protein_coding"
"9212"	"Q9BTY7"	0.051	0.103	"HGH1"	144137774	144140851	"protein_coding"
"9213"	"Q9BTZ2"	NA	0.09	"DHRS4"	254713	270255	"protein_coding"
"9214"	"Q9BU02"	NA	0.078	"THTPA"	23555988	23560271	"protein_coding"
"9215"	"Q9BU19"	0.468	0.674	"ZNF692"	248850006	248859144	"protein_coding"
"9216"	"Q9BU61"	NA	0.342	"NDUFAF3"	49020459	49023495	"protein_coding"
"9217"	"Q9BU64"	NA	0.25	"CENPO"	24793136	24822376	"protein_coding"
"9218"	"Q9BU70"	0.168	0.472	"TRMO"	97904489	97922500	"protein_coding"
"9219"	"Q9BU76"	0.627	0.905	"C1orf35"	228100726	228105411	"protein_coding"
"9220"	"Q9BU79"	NA	0.203	"TMEM243"	87196160	87220587	"protein_coding"
"9221"	"Q9BU89"	NA	0	"DOHH"	3490821	3500674	"protein_coding"
"9222"	"Q9BUA3"	0.614	0.819	"SPINDOC"	63813456	63827716	"protein_coding"
"9223"	"Q9BUB4"	0.042	0.177	"ADAT1"	75596868	75623300	"protein_coding"
"9224"	"Q9BUB5"	0.172	0.303	"MKNK1"	46557407	46616843	"protein_coding"
"9225"	"Q9BUE0"	NA	0.058	"MED18"	122646	129609	"protein_coding"
"9226"	"Q9BUE6"	NA	0.171	"ISCA1"	86264546	86283102	"protein_coding"
"9227"	"Q9BUF5"	NA	0.025	"TUBB6"	12307669	12344320	"protein_coding"
"9228"	"Q9BUG6"	0.359	0.562	"ZSCAN5A"	56219670	56368383	"protein_coding"
"9229"	"Q9BUH6"	0.304	0.333	"PAXX"	136992422	136993984	"protein_coding"
"9230"	"Q9BUH8"	0.16	0.776	"BEGAIN"	100537147	100587417	"protein_coding"
"9231"	"Q9BUI4"	0.099	0.082	"POLR3C"	145824053	145844402	"protein_coding"
"9232"	"Q9BUJ2"	0.453	0.47	"HNRNPUL1"	41262496	41307787	"protein_coding"
"9233"	"Q9BUK0"	NA	0.012	"CHCHD7"	56211686	56218809	"protein_coding"
"9234"	"Q9BUK6"	NA	0.074	"MSTO1"	155563235	155614951	"protein_coding"
"9235"	"Q9BUL5"	0.712	0.891	"PHF23"	7235029	7239722	"protein_coding"
"9236"	"Q9BUL8"	NA	0.028	"PDCD10"	167683298	167734939	"protein_coding"
"9237"	"Q9BUL9"	0.422	0.387	"RPP25"	74954418	74956772	"protein_coding"
"9238"	"Q9BUM1"	NA	0.026	"G6PC3"	44070620	44082151	"protein_coding"
"9239"	"Q9BUN5"	0.365	0.655	"CCDC28B"	32200595	32205453	"protein_coding"
"9240"	"Q9BUN8"	0.092	0.191	"DERL1"	123013170	123042302	"protein_coding"
"9241"	"Q9BUP0"	0.222	0.477	"EFHD1"	232606057	232682776	"protein_coding"
"9242"	"Q9BUP3"	NA	0	"HTATIP2"	20363685	20383782	"protein_coding"
"9243"	"Q9BUQ8"	0.298	0.37	"DDX23"	48829756	48852842	"protein_coding"
"9244"	"Q9BUR4"	0.301	0.336	"WRAP53"	7686071	7703502	"protein_coding"
"9245"	"Q9BUR5"	NA	0.758	"APOO"	23833353	23907938	"protein_coding"
"9246"	"Q9BUT1"	NA	0	"BDH2"	103077592	103099870	"protein_coding"
"9247"	"Q9BUT9"	0.4	0.869	"MCRIP2"	636817	648474	"protein_coding"
"9248"	"Q9BUU2"	0.186	0.307	"METTL22"	8621683	8649654	"protein_coding"
"9249"	"Q9BUY5"	NA	0.357	"ZNF426"	9523223	9538645	"protein_coding"
"9250"	"Q9BUZ4"	NA	0	"TRAF4"	28744011	28750956	"protein_coding"
"9251"	"Q9BV19"	0.151	0.387	"C1orf50"	42767245	42779491	"protein_coding"
"9252"	"Q9BV20"	NA	0.033	"MRI1"	13764522	13774282	"protein_coding"
"9253"	"Q9BV23"	NA	0.039	"ABHD6"	58237532	58295693	"protein_coding"
"9254"	"Q9BV29"	0.146	0.984	"CCDC32"	40528683	40565054	"protein_coding"
"9255"	"Q9BV35"	0.073	0.009	"SLC25A23"	6436079	6465203	"protein_coding"
"9256"	"Q9BV38"	NA	0.15	"WDR18"	984332	998438	"protein_coding"
"9257"	"Q9BV40"	NA	0.67	"VAMP8"	85561562	85582031	"protein_coding"
"9258"	"Q9BV44"	NA	0.211	"THUMPD3"	9362971	9386791	"protein_coding"
"9259"	"Q9BV57"	0.112	0	"ADI1"	3497366	3519531	"protein_coding"
"9260"	"Q9BV68"	0.312	0.678	"RNF126"	647526	663233	"protein_coding"
"9261"	"Q9BV73"	0.07	0.181	"CEP250"	35455164	35519280	"protein_coding"
"9262"	"Q9BV79"	NA	0.107	"MECR"	29192657	29230942	"protein_coding"
"9263"	"Q9BV86"	NA	0	"NTMT1"	129608884	129636135	"protein_coding"
"9264"	"Q9BV94"	0.071	0.175	"EDEM2"	35115364	35147336	"protein_coding"
"9265"	"Q9BV97"	0.393	0.843	"ZNF747"	30530367	30535347	"protein_coding"
"9266"	"Q9BV99"	NA	0.344	"LRRC61"	150323263	150338156	"protein_coding"
"9267"	"Q9BVA0"	0.171	0.255	"KATNB1"	57735739	57757244	"protein_coding"
"9268"	"Q9BVA1"	0.054	0.025	"TUBB2B"	3223324	3231730	"protein_coding"
"9269"	"Q9BVC3"	NA	0.005	"DSCC1"	119833976	119855894	"protein_coding"
"9270"	"Q9BVC4"	NA	0.025	"MLST8"	2204248	2209453	"protein_coding"
"9271"	"Q9BVC5"	0.435	0.759	"C2orf49"	105337532	105349211	"protein_coding"
"9272"	"Q9BVC6"	NA	0.494	"TMEM109"	60914158	60923443	"protein_coding"
"9273"	"Q9BVG3"	NA	0.034	"TRIM62"	33145399	33182059	"protein_coding"
"9274"	"Q9BVG4"	0.288	0.386	"PBDC1"	76173040	76178314	"protein_coding"
"9275"	"Q9BVG8"	0.125	0.403	"KIFC3"	57758217	57863053	"protein_coding"
"9276"	"Q9BVG9"	0.179	0.197	"PTDSS2"	448268	491399	"protein_coding"
"9277"	"Q9BVI0"	0.369	0.676	"PHF20"	35771974	35950370	"protein_coding"
"9278"	"Q9BVI4"	NA	0.072	"NOC4L"	51486	59502	"protein_coding"
"9279"	"Q9BVJ6"	0.355	0.686	"UTP14A"	129906121	129929761	"protein_coding"
"9280"	"Q9BVJ7"	NA	0	"DUSP23"	159780932	159782543	"protein_coding"
"9281"	"Q9BVK2"	NA	0.008	"ALG8"	78095244	78139660	"protein_coding"
"9282"	"Q9BVK6"	NA	0.268	"TMED9"	177592203	177597242	"protein_coding"
"9283"	"Q9BVK8"	NA	0	"TMEM147"	35545600	35547526	"protein_coding"
"9284"	"Q9BVL2"	0.093	0.765	"NUP58"	25301524	25365390	"protein_coding"
"9285"	"Q9BVL4"	0.063	NA	"SELENOO"	50201011	50217616	"protein_coding"
